"transactionID","value"
1431,"cheeses"
1433,"spaghetti sauce"
1434,"vegetables"
1435,"juice"
1436,"milk"
1437,"bagels"
1442,"eggs"
1443,"aluminum foil"
1444,"poultry"
1446,"sandwich loaves"
1448,"ketchup"
1449,"soap"
1450,"ketchup"
1451,"tortillas"
1453,"mixes"
1455,"tortillas"
1456,"ketchup"
1457,"coffee/tea"
1458,"individual meals"
1459,"sandwich loaves"
1461,"dinner rolls"
1462,"soap"
1463,"dishwashing liquid/detergent"
1465,"tortillas"
1470,"bagels"
1472,"beef"
1473,"cereals"
1477,"eggs"
1479,"dinner rolls"
1480,"hand soap"
1486,"mixes"
1487,"cheeses"
1489,"bagels"
1490,"dinner rolls"
1492,"butter"
1493,"spaghetti sauce"
1495,"dinner rolls"
1496,"milk"
1497,"soap"
1498,"vegetables"
2,"aluminum foil"
3,"ice cream"
5,"waffles"
6,"poultry"
7,"eggs"
10,"flour"
11,"dishwashing liquid/detergent"
12,"vegetables"
13,"sugar"
20,"paper towels"
23,"all- purpose"
24,"cheeses"
26,"aluminum foil"
27,"dinner rolls"
28,"cereals"
31,"soda"
33,"soda"
36,"butter"
38,"butter"
39,"hand soap"
42,"cheeses"
43,"sandwich loaves"
45,"eggs"
46,"paper towels"
47,"all- purpose"
51,"sugar"
53,"aluminum foil"
54,"juice"
55,"ice cream"
57,"sandwich loaves"
58,"toilet paper"
62,"vegetables"
64,"aluminum foil"
66,"mixes"
67,"individual meals"
68,"eggs"
73,"mixes"
74,"juice"
76,"dinner rolls"
80,"pasta"
82,"toilet paper"
85,"eggs"
88,"hand soap"
94,"beef"
95,"lunch meat"
99,"cheeses"
101,"cereals"
104,"pork"
106,"hand soap"
107,"spaghetti sauce"
110,"lunch meat"
112,"pasta"
114,"poultry"
118,"spaghetti sauce"
119,"butter"
121,"aluminum foil"
122,"aluminum foil"
123,"beef"
127,"eggs"
130,"paper towels"
131,"bagels"
132,"dishwashing liquid/detergent"
134,"coffee/tea"
135,"cereals"
136,"waffles"
138,"flour"
139,"sandwich loaves"
144,"paper towels"
148,"cereals"
149,"yogurt"
150,"hand soap"
151,"yogurt"
153,"eggs"
154,"fruits"
156,"ice cream"
157,"poultry"
162,"hand soap"
164,"pasta"
171,"pasta"
173,"individual meals"
174,"beef"
176,"flour"
179,"coffee/tea"
180,"shampoo"
182,"eggs"
185,"sandwich loaves"
188,"beef"
189,"soda"
191,"individual meals"
202,"sandwich bags"
203,"bagels"
204,"eggs"
209,"hand soap"
210,"sugar"
211,"all- purpose"
212,"poultry"
215,"eggs"
216,"coffee/tea"
217,"yogurt"
219,"vegetables"
220,"bagels"
221,"paper towels"
226,"dinner rolls"
231,"pasta"
234,"vegetables"
235,"all- purpose"
237,"waffles"
245,"mixes"
246,"butter"
252,"all- purpose"
253,"vegetables"
257,"eggs"
259,"yogurt"
261,"individual meals"
262,"coffee/tea"
268,"waffles"
269,"mixes"
270,"ice cream"
272,"beef"
273,"tortillas"
274,"butter"
276,"fruits"
278,"soda"
281,"paper towels"
284,"dishwashing liquid/detergent"
285,"ice cream"
292,"individual meals"
304,"toilet paper"
305,"vegetables"
307,"tortillas"
309,"paper towels"
310,"shampoo"
311,"yogurt"
315,"fruits"
317,"eggs"
322,"poultry"
326,"aluminum foil"
327,"ketchup"
330,"eggs"
331,"lunch meat"
334,"sugar"
335,"aluminum foil"
337,"all- purpose"
343,"pork"
348,"tortillas"
350,"juice"
351,"fruits"
354,"spaghetti sauce"
357,"vegetables"
363,"dinner rolls"
364,"yogurt"
366,"ketchup"
375,"paper towels"
376,"flour"
377,"vegetables"
379,"eggs"
380,"vegetables"
385,"eggs"
386,"cereals"
387,"soap"
388,"vegetables"
395,"poultry"
396,"hand soap"
397,"cheeses"
399,"waffles"
400,"ketchup"
401,"waffles"
402,"pasta"
403,"toilet paper"
404,"coffee/tea"
411,"milk"
417,"milk"
418,"mixes"
419,"butter"
420,"ice cream"
423,"waffles"
424,"sandwich loaves"
426,"shampoo"
428,"dishwashing liquid/detergent"
431,"soda"
432,"toilet paper"
433,"paper towels"
436,"all- purpose"
437,"dinner rolls"
439,"juice"
441,"pork"
444,"sandwich loaves"
445,"ketchup"
446,"sandwich bags"
448,"ketchup"
450,"poultry"
453,"cheeses"
455,"pasta"
456,"sugar"
457,"pasta"
461,"spaghetti sauce"
464,"yogurt"
465,"pork"
466,"vegetables"
467,"flour"
468,"coffee/tea"
469,"juice"
470,"juice"
472,"bagels"
473,"cheeses"
474,"dishwashing liquid/detergent"
475,"coffee/tea"
476,"vegetables"
478,"fruits"
479,"sandwich bags"
481,"pork"
482,"hand soap"
486,"eggs"
487,"flour"
492,"coffee/tea"
496,"pasta"
500,"yogurt"
501,"eggs"
502,"yogurt"
503,"flour"
505,"pork"
506,"coffee/tea"
507,"paper towels"
509,"paper towels"
510,"waffles"
511,"aluminum foil"
512,"toilet paper"
513,"mixes"
520,"ice cream"
521,"butter"
522,"tortillas"
524,"vegetables"
526,"eggs"
527,"dinner rolls"
528,"beef"
531,"dinner rolls"
532,"individual meals"
534,"yogurt"
538,"spaghetti sauce"
540,"yogurt"
542,"fruits"
544,"lunch meat"
545,"pork"
548,"ketchup"
551,"juice"
556,"soap"
557,"cheeses"
558,"cheeses"
559,"ice cream"
570,"flour"
572,"vegetables"
573,"ketchup"
574,"dinner rolls"
582,"individual meals"
584,"juice"
585,"dishwashing liquid/detergent"
589,"shampoo"
590,"vegetables"
591,"paper towels"
592,"cereals"
595,"soda"
597,"butter"
598,"all- purpose"
600,"cheeses"
608,"vegetables"
609,"coffee/tea"
611,"pork"
612,"sandwich bags"
614,"sugar"
617,"coffee/tea"
619,"milk"
620,"shampoo"
621,"cereals"
624,"vegetables"
627,"vegetables"
629,"cereals"
631,"mixes"
637,"pork"
639,"beef"
641,"soda"
646,"dinner rolls"
649,"ice cream"
651,"pork"
652,"waffles"
653,"beef"
657,"eggs"
663,"yogurt"
664,"yogurt"
668,"vegetables"
671,"waffles"
672,"vegetables"
676,"dinner rolls"
681,"laundry detergent"
682,"shampoo"
686,"pork"
687,"dishwashing liquid/detergent"
688,"dishwashing liquid/detergent"
689,"vegetables"
690,"eggs"
691,"hand soap"
692,"spaghetti sauce"
695,"paper towels"
698,"sandwich bags"
699,"eggs"
705,"lunch meat"
706,"tortillas"
709,"flour"
710,"tortillas"
712,"mixes"
716,"sandwich bags"
717,"hand soap"
718,"aluminum foil"
719,"coffee/tea"
720,"cereals"
723,"beef"
725,"toilet paper"
731,"juice"
734,"cheeses"
738,"ketchup"
739,"bagels"
740,"cereals"
741,"soap"
745,"coffee/tea"
747,"paper towels"
749,"ketchup"
754,"soda"
755,"aluminum foil"
758,"bagels"
759,"vegetables"
760,"toilet paper"
761,"aluminum foil"
762,"vegetables"
763,"aluminum foil"
764,"ketchup"
765,"dinner rolls"
767,"vegetables"
768,"fruits"
772,"butter"
774,"sandwich bags"
775,"yogurt"
776,"sandwich bags"
777,"dishwashing liquid/detergent"
778,"lunch meat"
783,"pasta"
784,"aluminum foil"
786,"coffee/tea"
787,"all- purpose"
792,"vegetables"
798,"vegetables"
799,"paper towels"
800,"dishwashing liquid/detergent"
801,"milk"
802,"all- purpose"
803,"coffee/tea"
806,"pasta"
808,"sandwich bags"
809,"yogurt"
810,"ice cream"
812,"waffles"
818,"mixes"
819,"laundry detergent"
821,"vegetables"
823,"sugar"
824,"sandwich bags"
826,"soda"
827,"pork"
828,"fruits"
830,"dishwashing liquid/detergent"
831,"butter"
834,"butter"
835,"dishwashing liquid/detergent"
838,"bagels"
839,"dinner rolls"
844,"vegetables"
846,"eggs"
848,"tortillas"
849,"dinner rolls"
854,"aluminum foil"
856,"ice cream"
857,"aluminum foil"
858,"all- purpose"
860,"coffee/tea"
862,"fruits"
866,"mixes"
867,"flour"
869,"cheeses"
871,"hand soap"
872,"soda"
873,"sugar"
876,"cheeses"
878,"sandwich bags"
884,"dishwashing liquid/detergent"
886,"hand soap"
887,"vegetables"
888,"coffee/tea"
889,"juice"
890,"sugar"
893,"pork"
894,"tortillas"
895,"mixes"
896,"ice cream"
897,"fruits"
899,"cereals"
902,"mixes"
908,"vegetables"
912,"sugar"
914,"hand soap"
915,"yogurt"
916,"lunch meat"
917,"butter"
919,"soda"
924,"juice"
926,"soda"
929,"aluminum foil"
932,"hand soap"
934,"yogurt"
936,"vegetables"
938,"aluminum foil"
940,"individual meals"
943,"pork"
944,"hand soap"
945,"ketchup"
947,"bagels"
949,"pork"
952,"tortillas"
953,"cheeses"
954,"waffles"
955,"vegetables"
956,"dinner rolls"
959,"toilet paper"
962,"laundry detergent"
966,"milk"
968,"spaghetti sauce"
969,"bagels"
972,"eggs"
973,"butter"
978,"lunch meat"
980,"fruits"
981,"paper towels"
991,"eggs"
993,"butter"
996,"coffee/tea"
998,"dinner rolls"
999,"juice"
1000,"dinner rolls"
1001,"toilet paper"
1002,"milk"
1003,"poultry"
1005,"soda"
1006,"beef"
1008,"cereals"
1009,"paper towels"
1011,"cereals"
1012,"cereals"
1013,"coffee/tea"
1016,"laundry detergent"
1018,"toilet paper"
1019,"toilet paper"
1024,"individual meals"
1027,"milk"
1028,"dinner rolls"
1029,"lunch meat"
1033,"toilet paper"
1034,"cereals"
1038,"dinner rolls"
1041,"aluminum foil"
1042,"vegetables"
1043,"dinner rolls"
1044,"ice cream"
1046,"cereals"
1047,"soda"
1048,"poultry"
1051,"mixes"
1056,"cheeses"
1061,"all- purpose"
1065,"ice cream"
1066,"aluminum foil"
1068,"hand soap"
1069,"laundry detergent"
1070,"coffee/tea"
1071,"lunch meat"
1072,"cereals"
1073,"vegetables"
1075,"vegetables"
1077,"lunch meat"
1079,"pork"
1080,"toilet paper"
1081,"vegetables"
1082,"vegetables"
1083,"poultry"
1087,"ice cream"
1089,"vegetables"
1091,"shampoo"
1093,"ketchup"
1094,"hand soap"
1095,"poultry"
1096,"eggs"
1097,"vegetables"
1098,"soda"
1106,"lunch meat"
1107,"vegetables"
1109,"all- purpose"
1110,"individual meals"
1112,"beef"
1116,"beef"
1117,"poultry"
1118,"ketchup"
1119,"beef"
1120,"vegetables"
1122,"vegetables"
1125,"hand soap"
1127,"laundry detergent"
1128,"dishwashing liquid/detergent"
1130,"hand soap"
1131,"yogurt"
1132,"soap"
1134,"dinner rolls"
1135,"pasta"
1136,"pasta"
1137,"fruits"
1141,"tortillas"
1142,"sandwich loaves"
1143,"soda"
1144,"tortillas"
1145,"toilet paper"
1147,"ketchup"
1149,"vegetables"
1153,"spaghetti sauce"
1156,"pork"
1159,"hand soap"
1160,"flour"
1161,"soda"
1164,"hand soap"
1165,"individual meals"
1167,"vegetables"
1168,"aluminum foil"
1169,"juice"
1174,"ketchup"
1177,"yogurt"
1178,"vegetables"
1183,"hand soap"
1184,"poultry"
1188,"lunch meat"
1191,"vegetables"
1192,"soap"
1193,"milk"
1196,"sugar"
1199,"eggs"
1202,"juice"
1203,"laundry detergent"
1204,"waffles"
1205,"toilet paper"
1207,"vegetables"
1210,"beef"
1212,"coffee/tea"
1213,"vegetables"
1219,"sugar"
1220,"sandwich loaves"
1221,"dishwashing liquid/detergent"
1222,"waffles"
1225,"coffee/tea"
1229,"soda"
1231,"aluminum foil"
1232,"dinner rolls"
1233,"dinner rolls"
1234,"vegetables"
1238,"bagels"
1239,"sandwich bags"
1240,"sandwich loaves"
1242,"milk"
1247,"ice cream"
1249,"yogurt"
1250,"spaghetti sauce"
1255,"spaghetti sauce"
1256,"ice cream"
1259,"aluminum foil"
1261,"toilet paper"
1263,"hand soap"
1264,"spaghetti sauce"
1271,"yogurt"
1273,"vegetables"
1274,"bagels"
1275,"sandwich loaves"
1278,"ketchup"
1279,"toilet paper"
1280,"cheeses"
1284,"beef"
1286,"ice cream"
1290,"soda"
1293,"laundry detergent"
1294,"fruits"
1296,"fruits"
1298,"flour"
1299,"dinner rolls"
1300,"beef"
1302,"coffee/tea"
1304,"eggs"
1306,"toilet paper"
1307,"milk"
1308,"tortillas"
1312,"waffles"
1313,"sugar"
1316,"shampoo"
1317,"paper towels"
1318,"ice cream"
1320,"paper towels"
1321,"hand soap"
1322,"yogurt"
1324,"sugar"
1325,"mixes"
1326,"butter"
1327,"spaghetti sauce"
1329,"vegetables"
1336,"coffee/tea"
1339,"sandwich loaves"
1341,"sandwich bags"
1347,"juice"
1348,"coffee/tea"
1349,"butter"
1350,"pork"
1351,"laundry detergent"
1352,"coffee/tea"
1353,"toilet paper"
1354,"dinner rolls"
1358,"sandwich bags"
1361,"spaghetti sauce"
1368,"dishwashing liquid/detergent"
1372,"vegetables"
1374,"mixes"
1378,"pork"
1379,"vegetables"
1382,"hand soap"
1383,"aluminum foil"
1386,"bagels"
1391,"lunch meat"
1393,"vegetables"
1394,"sandwich loaves"
1395,"sandwich bags"
1400,"butter"
1402,"paper towels"
1403,"soda"
1406,"flour"
1408,"cheeses"
1409,"sugar"
1414,"waffles"
1418,"sugar"
1419,"shampoo"
1420,"ketchup"
1422,"eggs"
1423,"mixes"
1425,"milk"
1427,"laundry detergent"
1431,"butter"
1433,"vegetables"
1434,"waffles"
1435,"all- purpose"
1436,"sandwich bags"
1437,"pork"
1442,"ketchup"
1443,"flour"
1444,"juice"
1446,"vegetables"
1448,"soda"
1449,"bagels"
1450,"cereals"
1451,"coffee/tea"
1453,"coffee/tea"
1455,"pork"
1456,"bagels"
1457,"yogurt"
1458,"sandwich bags"
1459,"bagels"
1461,"coffee/tea"
1462,"paper towels"
1463,"butter"
1465,"milk"
1470,"toilet paper"
1473,"bagels"
1477,"tortillas"
1479,"eggs"
1480,"all- purpose"
1486,"sandwich bags"
1487,"shampoo"
1489,"spaghetti sauce"
1490,"fruits"
1492,"tortillas"
1493,"sandwich loaves"
1495,"fruits"
1496,"dinner rolls"
1497,"yogurt"
2,"tortillas"
3,"shampoo"
5,"individual meals"
6,"bagels"
7,"spaghetti sauce"
10,"bagels"
11,"coffee/tea"
12,"flour"
13,"paper towels"
20,"beef"
23,"waffles"
24,"bagels"
26,"individual meals"
27,"milk"
28,"waffles"
31,"lunch meat"
36,"dinner rolls"
38,"tortillas"
39,"hand soap"
42,"waffles"
43,"milk"
45,"all- purpose"
46,"sandwich bags"
47,"flour"
51,"shampoo"
53,"dinner rolls"
54,"soap"
55,"poultry"
57,"mixes"
58,"fruits"
62,"shampoo"
66,"beef"
67,"spaghetti sauce"
68,"eggs"
73,"pork"
74,"cheeses"
76,"eggs"
80,"lunch meat"
82,"ketchup"
88,"tortillas"
94,"flour"
95,"dinner rolls"
99,"vegetables"
101,"coffee/tea"
104,"sandwich loaves"
106,"bagels"
107,"all- purpose"
112,"sandwich loaves"
114,"hand soap"
118,"poultry"
119,"flour"
121,"butter"
122,"cereals"
123,"dishwashing liquid/detergent"
127,"coffee/tea"
130,"all- purpose"
131,"paper towels"
132,"milk"
134,"shampoo"
135,"individual meals"
136,"individual meals"
138,"yogurt"
139,"pork"
144,"lunch meat"
148,"pasta"
149,"vegetables"
150,"soda"
151,"eggs"
154,"cereals"
156,"waffles"
157,"pasta"
162,"soap"
164,"yogurt"
171,"pork"
173,"coffee/tea"
174,"poultry"
176,"lunch meat"
179,"poultry"
180,"ice cream"
182,"paper towels"
185,"cereals"
188,"eggs"
189,"bagels"
202,"laundry detergent"
203,"toilet paper"
204,"vegetables"
209,"bagels"
210,"juice"
211,"paper towels"
212,"shampoo"
215,"pork"
216,"cheeses"
217,"spaghetti sauce"
219,"poultry"
220,"aluminum foil"
221,"vegetables"
226,"laundry detergent"
231,"ice cream"
234,"ketchup"
235,"spaghetti sauce"
237,"eggs"
245,"laundry detergent"
246,"vegetables"
252,"butter"
253,"dishwashing liquid/detergent"
257,"pork"
259,"vegetables"
261,"dinner rolls"
262,"coffee/tea"
268,"sandwich loaves"
269,"poultry"
270,"poultry"
273,"soda"
274,"all- purpose"
276,"dinner rolls"
278,"waffles"
281,"cheeses"
284,"butter"
285,"tortillas"
292,"ice cream"
304,"vegetables"
305,"shampoo"
307,"vegetables"
309,"cheeses"
310,"fruits"
311,"coffee/tea"
317,"beef"
322,"ketchup"
326,"cheeses"
327,"juice"
330,"ketchup"
331,"cheeses"
334,"ice cream"
335,"pasta"
337,"flour"
343,"bagels"
350,"coffee/tea"
351,"laundry detergent"
354,"soda"
357,"waffles"
363,"ketchup"
364,"dishwashing liquid/detergent"
366,"paper towels"
375,"mixes"
376,"fruits"
377,"dishwashing liquid/detergent"
380,"milk"
385,"tortillas"
386,"coffee/tea"
387,"eggs"
388,"coffee/tea"
395,"dinner rolls"
396,"pasta"
397,"pork"
399,"flour"
400,"hand soap"
401,"individual meals"
402,"coffee/tea"
403,"milk"
404,"vegetables"
411,"ice cream"
417,"cereals"
418,"individual meals"
420,"paper towels"
423,"butter"
424,"toilet paper"
426,"poultry"
428,"beef"
431,"yogurt"
432,"waffles"
436,"sandwich bags"
437,"beef"
439,"juice"
441,"ketchup"
444,"milk"
445,"fruits"
446,"paper towels"
448,"milk"
450,"soap"
453,"vegetables"
455,"sandwich loaves"
456,"vegetables"
457,"ketchup"
461,"shampoo"
464,"flour"
465,"waffles"
466,"vegetables"
467,"ice cream"
468,"dinner rolls"
469,"lunch meat"
470,"waffles"
472,"pasta"
474,"pasta"
475,"aluminum foil"
476,"paper towels"
478,"laundry detergent"
479,"paper towels"
481,"flour"
482,"dinner rolls"
486,"butter"
487,"vegetables"
492,"waffles"
496,"hand soap"
501,"mixes"
502,"bagels"
503,"mixes"
505,"aluminum foil"
506,"individual meals"
507,"sandwich bags"
509,"paper towels"
510,"poultry"
511,"bagels"
512,"sandwich bags"
513,"sugar"
520,"paper towels"
521,"paper towels"
522,"all- purpose"
524,"cheeses"
526,"eggs"
528,"individual meals"
531,"ketchup"
532,"waffles"
534,"beef"
538,"ketchup"
540,"butter"
542,"dishwashing liquid/detergent"
544,"sandwich loaves"
545,"coffee/tea"
548,"yogurt"
551,"poultry"
556,"coffee/tea"
557,"coffee/tea"
558,"mixes"
559,"yogurt"
570,"soda"
572,"yogurt"
573,"cheeses"
574,"ice cream"
582,"toilet paper"
584,"lunch meat"
585,"laundry detergent"
589,"waffles"
590,"butter"
591,"bagels"
592,"soda"
595,"sandwich loaves"
597,"paper towels"
598,"mixes"
600,"yogurt"
608,"laundry detergent"
609,"dinner rolls"
611,"hand soap"
612,"waffles"
617,"vegetables"
619,"spaghetti sauce"
620,"milk"
621,"hand soap"
624,"cheeses"
627,"waffles"
629,"paper towels"
637,"dinner rolls"
639,"yogurt"
641,"hand soap"
646,"ketchup"
649,"yogurt"
652,"cereals"
653,"tortillas"
664,"dishwashing liquid/detergent"
668,"pasta"
671,"waffles"
672,"vegetables"
676,"fruits"
681,"coffee/tea"
682,"coffee/tea"
686,"toilet paper"
687,"soda"
688,"sugar"
689,"sugar"
690,"milk"
691,"dishwashing liquid/detergent"
692,"cheeses"
695,"soda"
698,"lunch meat"
699,"spaghetti sauce"
705,"aluminum foil"
706,"flour"
709,"ice cream"
710,"soda"
712,"hand soap"
716,"vegetables"
717,"poultry"
718,"pork"
719,"dishwashing liquid/detergent"
720,"waffles"
723,"juice"
725,"sandwich loaves"
731,"all- purpose"
738,"lunch meat"
739,"flour"
741,"beef"
745,"butter"
747,"flour"
749,"lunch meat"
754,"waffles"
758,"laundry detergent"
759,"milk"
760,"sandwich loaves"
761,"fruits"
762,"sugar"
763,"hand soap"
764,"spaghetti sauce"
765,"aluminum foil"
767,"vegetables"
768,"vegetables"
772,"hand soap"
774,"vegetables"
775,"mixes"
776,"dinner rolls"
777,"all- purpose"
778,"vegetables"
783,"soda"
784,"cereals"
787,"bagels"
792,"waffles"
798,"aluminum foil"
799,"laundry detergent"
800,"dinner rolls"
801,"sugar"
802,"vegetables"
803,"toilet paper"
806,"ketchup"
808,"aluminum foil"
809,"sugar"
810,"hand soap"
812,"poultry"
819,"tortillas"
821,"eggs"
823,"ice cream"
824,"paper towels"
826,"sandwich loaves"
827,"paper towels"
828,"shampoo"
830,"cheeses"
831,"aluminum foil"
834,"individual meals"
835,"vegetables"
838,"flour"
839,"spaghetti sauce"
844,"ketchup"
846,"ketchup"
848,"soap"
849,"vegetables"
854,"pork"
856,"sandwich loaves"
857,"beef"
858,"soap"
860,"yogurt"
862,"laundry detergent"
866,"sandwich loaves"
869,"soda"
871,"lunch meat"
872,"dishwashing liquid/detergent"
873,"tortillas"
876,"poultry"
878,"sandwich loaves"
884,"individual meals"
886,"sandwich loaves"
887,"spaghetti sauce"
888,"soap"
889,"soda"
890,"fruits"
893,"ketchup"
894,"milk"
895,"cereals"
896,"vegetables"
897,"hand soap"
902,"toilet paper"
908,"eggs"
912,"mixes"
914,"cheeses"
915,"vegetables"
916,"waffles"
917,"spaghetti sauce"
919,"all- purpose"
924,"juice"
926,"juice"
929,"yogurt"
932,"pasta"
934,"dinner rolls"
936,"spaghetti sauce"
938,"mixes"
940,"butter"
943,"dishwashing liquid/detergent"
945,"flour"
947,"beef"
949,"sugar"
952,"flour"
953,"vegetables"
954,"toilet paper"
955,"tortillas"
956,"pork"
959,"milk"
962,"tortillas"
966,"sandwich bags"
968,"shampoo"
969,"eggs"
972,"cereals"
973,"coffee/tea"
978,"mixes"
980,"pasta"
991,"pasta"
993,"dishwashing liquid/detergent"
996,"fruits"
998,"shampoo"
999,"vegetables"
1000,"flour"
1001,"sandwich bags"
1002,"soda"
1003,"fruits"
1005,"butter"
1006,"toilet paper"
1009,"all- purpose"
1011,"fruits"
1012,"fruits"
1013,"paper towels"
1016,"sandwich bags"
1018,"cheeses"
1019,"flour"
1024,"lunch meat"
1028,"pork"
1033,"ice cream"
1034,"butter"
1038,"vegetables"
1041,"flour"
1042,"aluminum foil"
1043,"soda"
1044,"spaghetti sauce"
1046,"milk"
1047,"butter"
1048,"shampoo"
1051,"shampoo"
1056,"vegetables"
1065,"soda"
1066,"mixes"
1068,"vegetables"
1069,"poultry"
1070,"pork"
1071,"vegetables"
1072,"sugar"
1073,"fruits"
1075,"ketchup"
1077,"shampoo"
1079,"bagels"
1080,"toilet paper"
1081,"aluminum foil"
1082,"tortillas"
1083,"ice cream"
1087,"coffee/tea"
1089,"ketchup"
1091,"eggs"
1094,"waffles"
1095,"sugar"
1096,"beef"
1097,"poultry"
1098,"individual meals"
1106,"eggs"
1107,"butter"
1109,"bagels"
1110,"soap"
1112,"milk"
1117,"poultry"
1118,"aluminum foil"
1119,"beef"
1120,"aluminum foil"
1125,"soda"
1127,"laundry detergent"
1128,"fruits"
1130,"dishwashing liquid/detergent"
1131,"bagels"
1132,"waffles"
1134,"vegetables"
1135,"vegetables"
1136,"bagels"
1137,"cereals"
1142,"bagels"
1143,"individual meals"
1144,"waffles"
1145,"poultry"
1147,"sandwich loaves"
1149,"sandwich bags"
1153,"sugar"
1156,"laundry detergent"
1159,"butter"
1160,"milk"
1164,"cereals"
1165,"poultry"
1167,"all- purpose"
1168,"eggs"
1169,"shampoo"
1174,"yogurt"
1177,"eggs"
1178,"eggs"
1183,"sandwich loaves"
1184,"all- purpose"
1188,"dishwashing liquid/detergent"
1191,"soda"
1192,"beef"
1193,"poultry"
1199,"ice cream"
1202,"coffee/tea"
1203,"ice cream"
1204,"hand soap"
1207,"aluminum foil"
1210,"laundry detergent"
1212,"yogurt"
1213,"dishwashing liquid/detergent"
1219,"hand soap"
1220,"soap"
1221,"individual meals"
1225,"toilet paper"
1229,"yogurt"
1231,"vegetables"
1232,"poultry"
1233,"toilet paper"
1234,"sandwich bags"
1238,"dishwashing liquid/detergent"
1239,"soda"
1240,"juice"
1242,"sugar"
1247,"juice"
1250,"paper towels"
1255,"flour"
1256,"poultry"
1259,"yogurt"
1261,"beef"
1263,"beef"
1271,"sugar"
1273,"fruits"
1274,"laundry detergent"
1275,"eggs"
1278,"milk"
1280,"flour"
1284,"yogurt"
1286,"laundry detergent"
1290,"soda"
1293,"sugar"
1294,"cereals"
1296,"ketchup"
1298,"pork"
1299,"ketchup"
1300,"mixes"
1302,"individual meals"
1304,"aluminum foil"
1306,"butter"
1307,"ketchup"
1308,"vegetables"
1312,"sugar"
1313,"fruits"
1316,"vegetables"
1317,"all- purpose"
1318,"sugar"
1320,"spaghetti sauce"
1321,"aluminum foil"
1324,"toilet paper"
1325,"ice cream"
1326,"laundry detergent"
1327,"juice"
1329,"cheeses"
1336,"shampoo"
1339,"cereals"
1341,"paper towels"
1347,"milk"
1348,"ketchup"
1349,"bagels"
1350,"cereals"
1351,"individual meals"
1352,"hand soap"
1353,"vegetables"
1354,"butter"
1358,"coffee/tea"
1361,"waffles"
1368,"paper towels"
1372,"aluminum foil"
1374,"dishwashing liquid/detergent"
1378,"cheeses"
1379,"spaghetti sauce"
1383,"paper towels"
1386,"tortillas"
1391,"pasta"
1393,"aluminum foil"
1394,"hand soap"
1395,"dishwashing liquid/detergent"
1400,"soda"
1402,"bagels"
1403,"sandwich bags"
1406,"tortillas"
1408,"laundry detergent"
1409,"vegetables"
1414,"juice"
1418,"shampoo"
1419,"ketchup"
1420,"mixes"
1422,"soda"
1423,"eggs"
1425,"sandwich loaves"
1427,"poultry"
1431,"hand soap"
1433,"fruits"
1434,"lunch meat"
1435,"bagels"
1436,"eggs"
1437,"sandwich loaves"
1442,"poultry"
1444,"fruits"
1446,"sandwich bags"
1448,"vegetables"
1449,"beef"
1450,"shampoo"
1451,"poultry"
1453,"fruits"
1455,"bagels"
1456,"paper towels"
1457,"cereals"
1461,"poultry"
1462,"vegetables"
1463,"vegetables"
1465,"sandwich bags"
1470,"soap"
1473,"aluminum foil"
1477,"all- purpose"
1479,"milk"
1480,"hand soap"
1486,"pork"
1487,"aluminum foil"
1489,"vegetables"
1490,"soda"
1492,"ice cream"
1493,"milk"
1495,"pork"
1497,"paper towels"
2,"mixes"
3,"lunch meat"
5,"vegetables"
6,"aluminum foil"
7,"fruits"
10,"soda"
11,"milk"
13,"vegetables"
20,"individual meals"
23,"coffee/tea"
24,"all- purpose"
26,"beef"
27,"soda"
28,"shampoo"
31,"paper towels"
36,"pork"
38,"individual meals"
39,"pork"
42,"vegetables"
43,"vegetables"
45,"vegetables"
46,"soda"
47,"ice cream"
51,"vegetables"
53,"milk"
54,"mixes"
57,"soap"
58,"shampoo"
62,"sandwich bags"
66,"hand soap"
67,"paper towels"
68,"dishwashing liquid/detergent"
74,"dinner rolls"
76,"toilet paper"
80,"sandwich bags"
82,"sandwich bags"
94,"flour"
95,"individual meals"
99,"bagels"
104,"paper towels"
106,"pasta"
107,"butter"
112,"soap"
114,"individual meals"
118,"milk"
119,"juice"
121,"hand soap"
122,"waffles"
123,"cheeses"
127,"cereals"
131,"individual meals"
134,"spaghetti sauce"
135,"lunch meat"
136,"dinner rolls"
138,"sandwich loaves"
144,"fruits"
148,"tortillas"
149,"pork"
150,"juice"
151,"sugar"
154,"soap"
156,"sandwich loaves"
157,"milk"
162,"poultry"
164,"poultry"
171,"sugar"
173,"toilet paper"
174,"dishwashing liquid/detergent"
176,"bagels"
179,"flour"
180,"flour"
182,"all- purpose"
185,"spaghetti sauce"
188,"eggs"
189,"butter"
202,"mixes"
203,"paper towels"
204,"pork"
209,"coffee/tea"
210,"dishwashing liquid/detergent"
211,"mixes"
212,"butter"
215,"aluminum foil"
216,"vegetables"
217,"hand soap"
219,"milk"
220,"sandwich loaves"
221,"tortillas"
226,"eggs"
231,"pasta"
234,"cereals"
235,"flour"
237,"sandwich loaves"
245,"paper towels"
246,"milk"
252,"ketchup"
253,"vegetables"
257,"toilet paper"
259,"fruits"
261,"bagels"
262,"hand soap"
268,"butter"
269,"cereals"
270,"soda"
273,"aluminum foil"
274,"ketchup"
276,"butter"
278,"cereals"
284,"cereals"
285,"lunch meat"
292,"all- purpose"
304,"sugar"
305,"pasta"
307,"ice cream"
